Data supplied by UK-AIR on 14/3/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
05-02-2023,09:00,14.025,R,ugm-3 (FIDAS),4.55256,R,ugm-3,27.47401,R,ugm-3,34.45450,R,ugm-3,41.90970,R,ugm-3,6.203,R,ugm-3 (Ref.eq),0.58676,R,ugm-3
05-02-2023,10:00,14.700,R,ugm-3 (FIDAS),6.60753,R,ugm-3,28.00599,R,ugm-3,38.13740,R,ugm-3,41.26110,R,ugm-3,6.604,R,ugm-3 (Ref.eq),0.78235,R,ugm-3
05-02-2023,11:00,19.250,R,ugm-3 (FIDAS),6.13331,R,ugm-3,25.68019,R,ugm-3,35.08447,R,ugm-3,44.65379,R,ugm-3,7.948,R,ugm-3 (Ref.eq),0.97793,R,ugm-3
05-02-2023,12:00,18.825,R,ugm-3 (FIDAS),6.98691,R,ugm-3,26.06742,R,ugm-3,36.78054,R,ugm-3,47.09852,R,ugm-3,8.467,R,ugm-3 (Ref.eq),0.97793,R,ugm-3
05-02-2023,13:00,19.075,R,ugm-3 (FIDAS),5.43778,R,ugm-3,19.86545,R,ugm-3,28.20326,R,ugm-3,52.48691,R,ugm-3,8.797,R,ugm-3 (Ref.eq),1.10832,R,ugm-3
05-02-2023,14:00,18.200,R,ugm-3 (FIDAS),5.34293,R,ugm-3,23.93607,R,ugm-3,32.12846,R,ugm-3,49.44347,R,ugm-3,8.113,R,ugm-3 (Ref.eq),1.30391,R,ugm-3
05-02-2023,15:00,17.150,R,ugm-3 (FIDAS),4.83709,R,ugm-3,24.27555,R,ugm-3,31.69232,R,ugm-3,50.19186,R,ugm-3,7.689,R,ugm-3 (Ref.eq),1.30391,R,ugm-3
05-02-2023,16:00,17.850,R,ugm-3 (FIDAS),5.27971,R,ugm-3,31.15653,R,ugm-3,39.25196,R,ugm-3,43.05723,R,ugm-3,8.349,R,ugm-3 (Ref.eq),0.78235,R,ugm-3
05-02-2023,17:00,23.000,R,ugm-3 (FIDAS),4.07833,R,ugm-3,32.02942,R,ugm-3,38.28278,R,ugm-3,40.11357,R,ugm-3,9.976,R,ugm-3 (Ref.eq),0.65196,R,ugm-3
05-02-2023,18:00,21.000,R,ugm-3 (FIDAS),2.90858,R,ugm-3,38.62048,R,ugm-3,43.08024,R,ugm-3,30.38453,R,ugm-3,11.038,R,ugm-3 (Ref.eq),0.58676,R,ugm-3
05-02-2023,19:00,25.125,R,ugm-3 (FIDAS),2.75051,R,ugm-3,41.33428,R,ugm-3,45.55166,R,ugm-3,25.89421,R,ugm-3,13.939,R,ugm-3 (Ref.eq),0.84754,R,ugm-3
05-02-2023,20:00,24.875,R,ugm-3 (FIDAS),4.45771,R,ugm-3,55.24118,R,ugm-3,62.07625,R,ugm-3,14.96775,R,ugm-3,14.976,R,ugm-3 (Ref.eq),0.65196,R,ugm-3
05-02-2023,21:00,27.875,R,ugm-3 (FIDAS),12.61438,R,ugm-3,66.04335,R,ugm-3,85.38513,R,ugm-3,8.78108,R,ugm-3,16.250,R,ugm-3 (Ref.eq),0.97793,R,ugm-3
05-02-2023,22:00,23.800,R,ugm-3 (FIDAS),2.75051,R,ugm-3,49.57234,R,ugm-3,53.78972,R,ugm-3,18.31055,R,ugm-3,13.844,R,ugm-3 (Ref.eq),0.58676,R,ugm-3
05-02-2023,23:00,22.675,R,ugm-3 (FIDAS),2.62405,R,ugm-3,43.95114,R,ugm-3,47.97462,R,ugm-3,23.20001,R,ugm-3,12.783,R,ugm-3 (Ref.eq),0.71715,R,ugm-3
05-02-2023,24:00,23.300,R,ugm-3 (FIDAS),2.71889,R,ugm-3,47.92475,R,ugm-3,52.09365,R,ugm-3,16.51442,R,ugm-3,13.962,R,ugm-3 (Ref.eq),0.65196,R,ugm-3
06-02-2023,01:00,22.800,R,ugm-3 (FIDAS),3.66873,R,ugm-3,49.05153,R,ugm-3,54.67683,R,ugm-3,13.50424,R,ugm-3,14.340,R,ugm-3 (Ref.eq),0.87019,R,ugm-3
06-02-2023,02:00,22.475,R,ugm-3 (FIDAS),1.26508,R,ugm-3,36.57962,R,ugm-3,38.51938,R,ugm-3,24.21449,R,ugm-3,13.821,R,ugm-3 (Ref.eq),0.69616,R,ugm-3
06-02-2023,03:00,22.625,R,ugm-3 (FIDAS),1.26508,R,ugm-3,39.64954,R,ugm-3,41.58929,R,ugm-3,21.10453,R,ugm-3,13.019,R,ugm-3 (Ref.eq),0.52212,R,ugm-3
06-02-2023,04:00,21.425,R,ugm-3 (FIDAS),0.69579,R,ugm-3,43.96396,R,ugm-3,45.03083,R,ugm-3,18.75958,R,ugm-3,12.736,R,ugm-3 (Ref.eq),0.39159,R,ugm-3
06-02-2023,05:00,21.325,R,ugm-3 (FIDAS),0.66417,R,ugm-3,36.74160,R,ugm-3,37.75998,R,ugm-3,26.04389,R,ugm-3,12.476,R,ugm-3 (Ref.eq),0.65264,R,ugm-3
06-02-2023,06:00,22.425,R,ugm-3 (FIDAS),1.23345,R,ugm-3,40.76442,R,ugm-3,42.65569,R,ugm-3,21.85292,R,ugm-3,12.807,R,ugm-3 (Ref.eq),0.84844,R,ugm-3
06-02-2023,07:00,21.150,R,ugm-3 (FIDAS),3.92174,R,ugm-3,52.10512,R,ugm-3,58.11837,R,ugm-3,11.82452,R,ugm-3,12.594,R,ugm-3 (Ref.eq),1.17476,R,ugm-3
06-02-2023,08:00,20.050,R,ugm-3 (FIDAS),5.75610,R,ugm-3,54.76985,R,ugm-3,63.59575,R,ugm-3,11.57506,R,ugm-3,11.793,R,ugm-3 (Ref.eq),0.78318,R,ugm-3
06-02-2023,09:00,21.975,R,ugm-3 (FIDAS),20.08310,R,ugm-3,64.89079,R,ugm-3,95.68446,R,ugm-3,6.63570,R,ugm-3,12.948,R,ugm-3 (Ref.eq),1.63161,R,ugm-3
06-02-2023,10:00,29.100,R,ugm-3 (FIDAS),26.81964,R,ugm-3,61.68702,R,ugm-3,102.80990,R,ugm-3,13.77033,R,ugm-3,15.425,R,ugm-3 (Ref.eq),2.15373,R,ugm-3
06-02-2023,11:00,28.800,R,ugm-3 (FIDAS),21.53794,R,ugm-3,56.16477,R,ugm-3,89.18916,R,ugm-3,20.65550,R,ugm-3,16.439,R,ugm-3 (Ref.eq),2.15373,R,ugm-3
06-02-2023,12:00,27.375,R,ugm-3 (FIDAS),16.35113,R,ugm-3,49.81843,R,ugm-3,74.88981,R,ugm-3,26.64260,R,ugm-3,15.448,R,ugm-3 (Ref.eq),2.28426,R,ugm-3
06-02-2023,13:00,26.650,R,ugm-3 (FIDAS),19.35569,R,ugm-3,54.95445,R,ugm-3,84.63276,R,ugm-3,25.99399,R,ugm-3,14.552,R,ugm-3 (Ref.eq),2.80637,R,ugm-3
06-02-2023,14:00,21.200,R,ugm-3 (FIDAS),11.32244,R,ugm-3,45.70171,R,ugm-3,63.06255,R,ugm-3,33.57765,R,ugm-3,10.826,R,ugm-3 (Ref.eq),2.93691,R,ugm-3
06-02-2023,15:00,23.300,R,ugm-3 (FIDAS),7.59047,R,ugm-3,41.48717,R,ugm-3,53.12572,R,ugm-3,37.71873,R,ugm-3,10.425,R,ugm-3 (Ref.eq),2.21899,R,ugm-3
06-02-2023,16:00,21.075,R,ugm-3 (FIDAS),5.40821,R,ugm-3,44.15464,R,ugm-3,52.44710,R,ugm-3,34.97464,R,ugm-3,9.670,R,ugm-3 (Ref.eq),2.15373,R,ugm-3
06-02-2023,17:00,19.550,R,ugm-3 (FIDAS),4.80729,R,ugm-3,46.04547,R,ugm-3,53.41655,R,ugm-3,35.02454,R,ugm-3,9.316,R,ugm-3 (Ref.eq),2.08847,R,ugm-3
06-02-2023,18:00,22.925,R,ugm-3 (FIDAS),4.96543,R,ugm-3,61.21721,R,ugm-3,68.83076,R,ugm-3,19.30840,R,ugm-3,11.085,R,ugm-3 (Ref.eq),1.95794,R,ugm-3
06-02-2023,19:00,33.800,R,ugm-3 (FIDAS),45.66930,R,ugm-3,83.43824,R,ugm-3,153.46352,R,ugm-3,5.08904,R,ugm-3,15.330,R,ugm-3 (Ref.eq),3.98114,R,ugm-3
06-02-2023,20:00,37.425,R,ugm-3 (FIDAS),40.64061,R,ugm-3,86.25307,R,ugm-3,148.56781,R,ugm-3,3.39269,R,ugm-3,19.410,R,ugm-3 (Ref.eq),3.78534,R,ugm-3
06-02-2023,21:00,40.650,R,ugm-3 (FIDAS),47.63017,R,ugm-3,85.76358,R,ugm-3,158.79548,R,ugm-3,3.69205,R,ugm-3,21.698,R,ugm-3 (Ref.eq),4.11167,R,ugm-3
06-02-2023,22:00,43.575,R,ugm-3 (FIDAS),61.07162,R,ugm-3,85.22121,R,ugm-3,178.86304,R,ugm-3,3.89162,R,ugm-3,25.307,R,ugm-3 (Ref.eq),4.24219,R,ugm-3
06-02-2023,23:00,25.850,R,ugm-3 (FIDAS),10.31038,R,ugm-3,62.61926,R,ugm-3,78.42829,R,ugm-3,7.98280,R,ugm-3,16.533,R,ugm-3 (Ref.eq),1.63161,R,ugm-3
06-02-2023,24:00,19.375,R,ugm-3 (FIDAS),2.84643,R,ugm-3,54.38406,R,ugm-3,58.74851,R,ugm-3,10.77678,R,ugm-3,14.009,R,ugm-3 (Ref.eq),1.30529,R,ugm-3
07-02-2023,01:00,18.450,R,ugm-3 (FIDAS),3.67011,R,ugm-3,57.08053,R,ugm-3,62.70795,R,ugm-3,6.58581,R,ugm-3,13.420,R,ugm-3 (Ref.eq),0.08711,R,ugm-3
07-02-2023,02:00,15.700,R,ugm-3 (FIDAS),0.97026,R,ugm-3,46.15740,R,ugm-3,47.64511,R,ugm-3,13.23814,R,ugm-3,11.415,R,ugm-3 (Ref.eq),0.17422,R,ugm-3
07-02-2023,03:00,25.250,R,ugm-3 (FIDAS),46.50915,R,ugm-3,57.99787,R,ugm-3,129.31090,R,ugm-3,6.23656,R,ugm-3,18.373,R,ugm-3 (Ref.eq),2.22134,R,ugm-3
07-02-2023,04:00,31.500,R,ugm-3 (FIDAS),82.26108,R,ugm-3,65.96776,R,ugm-3,192.09966,R,ugm-3,2.99355,R,ugm-3,22.241,R,ugm-3 (Ref.eq),3.92001,R,ugm-3
07-02-2023,05:00,29.275,R,ugm-3 (FIDAS),81.31191,R,ugm-3,64.36854,R,ugm-3,189.04507,R,ugm-3,3.14323,R,ugm-3,21.132,R,ugm-3 (Ref.eq),3.72401,R,ugm-3
07-02-2023,06:00,29.275,R,ugm-3 (FIDAS),78.05311,R,ugm-3,59.13486,R,ugm-3,178.81463,R,ugm-3,3.24301,R,ugm-3,21.014,R,ugm-3 (Ref.eq),3.00534,R,ugm-3
07-02-2023,07:00,35.225,R,ugm-3 (FIDAS),100.61163,R,ugm-3,63.18858,R,ugm-3,217.45759,R,ugm-3,2.69420,R,ugm-3,25.873,R,ugm-3 (Ref.eq),3.65868,R,ugm-3
07-02-2023,08:00,27.575,R,ugm-3 (FIDAS),111.08410,R,ugm-3,63.95549,R,ugm-3,234.28207,R,ugm-3,3.29291,R,ugm-3,23.066,R,ugm-3 (Ref.eq),4.44268,R,ugm-3
07-02-2023,09:00,26.975,R,ugm-3 (FIDAS),135.92062,R,ugm-3,67.71637,R,ugm-3,276.12508,R,ugm-3,3.64215,R,ugm-3,21.439,R,ugm-3 (Ref.eq),5.35735,R,ugm-3
07-02-2023,10:00,41.150,R,ugm-3 (FIDAS),168.63521,R,ugm-3,78.59797,R,ugm-3,337.16836,R,ugm-3,4.93936,R,ugm-3,24.127,R,ugm-3 (Ref.eq),7.05602,R,ugm-3
07-02-2023,11:00,39.775,R,ugm-3 (FIDAS),148.92419,R,ugm-3,82.20256,R,ugm-3,310.54980,R,ugm-3,5.13893,R,ugm-3,24.245,R,ugm-3 (Ref.eq),6.59869,R,ugm-3
07-02-2023,12:00,38.200,R,ugm-3 (FIDAS),81.84978,R,ugm-3,78.62283,R,ugm-3,204.12407,R,ugm-3,11.07614,R,ugm-3,22.524,R,ugm-3 (Ref.eq),3.98534,R,ugm-3
07-02-2023,13:00,27.300,R,ugm-3 (FIDAS),14.33241,R,ugm-3,46.92188,R,ugm-3,68.89794,R,ugm-3,32.18066,R,ugm-3,16.769,R,ugm-3 (Ref.eq),1.56801,R,ugm-3
07-02-2023,14:00,26.400,R,ugm-3 (FIDAS),9.61822,R,ugm-3,41.39851,R,ugm-3,56.14624,R,ugm-3,36.52131,R,ugm-3,16.486,R,ugm-3 (Ref.eq),1.69867,R,ugm-3
07-02-2023,15:00,28.875,R,ugm-3 (FIDAS),25.43766,R,ugm-3,64.65819,R,ugm-3,103.66206,R,ugm-3,22.85077,R,ugm-3,17.665,R,ugm-3 (Ref.eq),1.82934,R,ugm-3
07-02-2023,16:00,28.225,R,ugm-3 (FIDAS),22.17885,R,ugm-3,65.24277,R,ugm-3,99.24987,R,ugm-3,20.15657,R,ugm-3,16.557,R,ugm-3 (Ref.eq),1.24134,R,ugm-3
07-02-2023,17:00,30.725,R,ugm-3 (FIDAS),16.45222,R,ugm-3,66.26581,R,ugm-3,91.49219,R,ugm-3,16.91356,R,ugm-3,16.745,R,ugm-3 (Ref.eq),1.30667,R,ugm-3
07-02-2023,18:00,34.950,R,ugm-3 (FIDAS),7.81480,R,ugm-3,72.91563,R,ugm-3,84.89816,R,ugm-3,9.42968,R,ugm-3,18.892,R,ugm-3 (Ref.eq),0.78400,R,ugm-3
07-02-2023,19:00,37.375,R,ugm-3 (FIDAS),19.29972,R,ugm-3,80.22724,R,ugm-3,109.81972,R,ugm-3,3.79183,R,ugm-3,22.217,R,ugm-3 (Ref.eq),1.17600,R,ugm-3
07-02-2023,20:00,36.500,R,ugm-3 (FIDAS),27.43091,R,ugm-3,76.19606,R,ugm-3,118.25620,R,ugm-3,3.79183,R,ugm-3,25.071,R,ugm-3 (Ref.eq),1.17600,R,ugm-3
07-02-2023,21:00,33.300,R,ugm-3 (FIDAS),17.02172,R,ugm-3,68.20475,R,ugm-3,94.30435,R,ugm-3,3.99140,R,ugm-3,25.849,R,ugm-3 (Ref.eq),0.91467,R,ugm-3
07-02-2023,22:00,33.500,R,ugm-3 (FIDAS),13.95274,R,ugm-3,68.64371,R,ugm-3,90.03762,R,ugm-3,4.24086,R,ugm-3,25.708,R,ugm-3 (Ref.eq),0.98000,R,ugm-3
07-02-2023,23:00,36.625,R,ugm-3 (FIDAS),50.68548,R,ugm-3,72.92788,R,ugm-3,150.64453,R,ugm-3,3.19312,R,ugm-3,29.434,R,ugm-3 (Ref.eq),2.80934,R,ugm-3
07-02-2023,24:00,43.725,R,ugm-3 (FIDAS),111.59032,R,ugm-3,80.82803,R,ugm-3,251.93080,R,ugm-3,4.24086,R,ugm-3,35.708,R,ugm-3 (Ref.eq),5.16135,R,ugm-3
08-02-2023,01:00,40.825,R,ugm-3 (FIDAS),110.86226,R,ugm-3,79.68480,R,ugm-3,249.67123,R,ugm-3,3.39269,R,ugm-3,33.066,R,ugm-3 (Ref.eq),4.62178,R,ugm-3
08-02-2023,02:00,38.400,R,ugm-3 (FIDAS),96.34509,R,ugm-3,73.68559,R,ugm-3,221.41267,R,ugm-3,3.32617,R,ugm-3,30.778,R,ugm-3 (Ref.eq),3.92415,R,ugm-3
08-02-2023,03:00,36.850,R,ugm-3 (FIDAS),89.16035,R,ugm-3,69.94226,R,ugm-3,206.65290,R,ugm-3,3.19312,R,ugm-3,30.118,R,ugm-3 (Ref.eq),3.46634,R,ugm-3
08-02-2023,04:00,39.300,R,ugm-3 (FIDAS),122.83682,R,ugm-3,71.36329,R,ugm-3,259.71046,R,ugm-3,3.39269,R,ugm-3,32.382,R,ugm-3 (Ref.eq),4.97059,R,ugm-3
08-02-2023,05:00,35.875,R,ugm-3 (FIDAS),126.44502,R,ugm-3,68.78923,R,ugm-3,262.66888,R,ugm-3,3.49248,R,ugm-3,30.165,R,ugm-3 (Ref.eq),5.23220,R,ugm-3
08-02-2023,06:00,25.200,R,ugm-3 (FIDAS),104.60595,R,ugm-3,61.58493,R,ugm-3,221.97848,R,ugm-3,2.79398,R,ugm-3,22.877,R,ugm-3 (Ref.eq),4.25117,R,ugm-3
08-02-2023,07:00,24.025,R,ugm-3 (FIDAS),91.88233,R,ugm-3,63.14970,R,ugm-3,204.03397,R,ugm-3,2.79398,R,ugm-3,21.981,R,ugm-3 (Ref.eq),3.79335,R,ugm-3
08-02-2023,08:00,23.900,R,ugm-3 (FIDAS),106.12519,R,ugm-3,65.60879,R,ugm-3,228.33181,R,ugm-3,2.79398,R,ugm-3,20.991,R,ugm-3 (Ref.eq),4.57818,R,ugm-3
08-02-2023,09:00,27.275,R,ugm-3 (FIDAS),146.19513,R,ugm-3,73.18271,R,ugm-3,297.34544,R,ugm-3,3.29291,R,ugm-3,21.580,R,ugm-3 (Ref.eq),6.60566,R,ugm-3
08-02-2023,10:00,42.775,R,ugm-3 (FIDAS),181.73900,R,ugm-3,90.80041,R,ugm-3,369.46299,R,ugm-3,5.18882,R,ugm-3,26.887,R,ugm-3 (Ref.eq),7.78290,R,ugm-3
08-02-2023,11:00,45.075,R,ugm-3 (FIDAS),120.24146,R,ugm-3,83.58758,R,ugm-3,267.95524,R,ugm-3,7.28431,R,ugm-3,30.495,R,ugm-3 (Ref.eq),5.10140,R,ugm-3
08-02-2023,12:00,44.550,R,ugm-3 (FIDAS),92.89515,R,ugm-3,80.85070,R,ugm-3,223.28795,R,ugm-3,9.13033,R,ugm-3,30.684,R,ugm-3 (Ref.eq),4.31657,R,ugm-3
08-02-2023,13:00,43.500,R,ugm-3 (FIDAS),47.15972,R,ugm-3,66.97766,R,ugm-3,139.28822,R,ugm-3,12.22366,R,ugm-3,30.448,R,ugm-3 (Ref.eq),3.00852,R,ugm-3
08-02-2023,14:00,39.400,R,ugm-3 (FIDAS),21.45925,R,ugm-3,52.84195,R,ugm-3,85.74568,R,ugm-3,23.00044,R,ugm-3,26.321,R,ugm-3 (Ref.eq),2.35449,R,ugm-3
08-02-2023,15:00,30.575,R,ugm-3 (FIDAS),5.88705,R,ugm-3,34.76763,R,ugm-3,43.79431,R,ugm-3,38.21766,R,ugm-3,20.283,R,ugm-3 (Ref.eq),1.24265,R,ugm-3
08-02-2023,16:00,35.450,R,ugm-3 (FIDAS),6.29851,R,ugm-3,39.52008,R,ugm-3,49.17767,R,ugm-3,29.13722,R,ugm-3,25.708,R,ugm-3 (Ref.eq),1.04644,R,ugm-3
08-02-2023,17:00,31.025,R,ugm-3 (FIDAS),2.72197,R,ugm-3,37.72923,R,ugm-3,41.90286,R,ugm-3,29.43658,R,ugm-3,22.594,R,ugm-3 (Ref.eq),0.85023,R,ugm-3
08-02-2023,18:00,30.675,R,ugm-3 (FIDAS),2.65867,R,ugm-3,47.76853,R,ugm-3,51.84509,R,ugm-3,20.10668,R,ugm-3,22.477,R,ugm-3 (Ref.eq),0.39242,R,ugm-3
08-02-2023,19:00,31.325,R,ugm-3 (FIDAS),2.12061,R,ugm-3,46.16861,R,ugm-3,49.42016,R,ugm-3,20.05679,R,ugm-3,23.255,R,ugm-3 (Ref.eq),0.39242,R,ugm-3
08-02-2023,20:00,32.950,R,ugm-3 (FIDAS),3.86140,R,ugm-3,52.27769,R,ugm-3,58.19842,R,ugm-3,12.12388,R,ugm-3,26.533,R,ugm-3 (Ref.eq),0.52322,R,ugm-3
08-02-2023,21:00,31.500,R,ugm-3 (FIDAS),3.48159,R,ugm-3,50.96861,R,ugm-3,56.30697,R,ugm-3,14.11958,R,ugm-3,25.991,R,ugm-3 (Ref.eq),0.65403,R,ugm-3
08-02-2023,22:00,27.850,R,ugm-3 (FIDAS),2.37381,R,ugm-3,46.99284,R,ugm-3,50.63263,R,ugm-3,18.21076,R,ugm-3,23.444,R,ugm-3 (Ref.eq),0.45782,R,ugm-3
08-02-2023,23:00,26.600,R,ugm-3 (FIDAS),1.83575,R,ugm-3,45.29592,R,ugm-3,48.11070,R,ugm-3,18.46023,R,ugm-3,23.019,R,ugm-3 (Ref.eq),0.19621,R,ugm-3
08-02-2023,24:00,26.900,R,ugm-3 (FIDAS),2.18391,R,ugm-3,46.79903,R,ugm-3,50.14764,R,ugm-3,15.91571,R,ugm-3,24.057,R,ugm-3 (Ref.eq),0.13081,R,ugm-3
09-02-2023,01:00,27.275,R,ugm-3 (FIDAS),1.89977,R,ugm-3,41.97669,R,ugm-3,44.88963,R,ugm-3,17.82825,R,ugm-3,24.458,R,ugm-3 (Ref.eq),0.61107,R,ugm-3
09-02-2023,02:00,26.600,R,ugm-3 (FIDAS),1.51981,R,ugm-3,42.49460,R,ugm-3,44.82494,R,ugm-3,18.09435,R,ugm-3,23.444,R,ugm-3 (Ref.eq),0.43648,R,ugm-3
09-02-2023,03:00,24.125,R,ugm-3 (FIDAS),1.07653,R,ugm-3,37.20732,R,ugm-3,38.85799,R,ugm-3,22.15227,R,ugm-3,21.462,R,ugm-3 (Ref.eq),0.58924,R,ugm-3
09-02-2023,04:00,23.100,R,ugm-3 (FIDAS),0.72824,R,ugm-3,30.41608,R,ugm-3,31.53270,R,ugm-3,29.48647,R,ugm-3,19.788,R,ugm-3 (Ref.eq),0.58924,R,ugm-3
09-02-2023,05:00,23.225,R,ugm-3 (FIDAS),1.36150,R,ugm-3,27.16504,R,ugm-3,29.25264,R,ugm-3,30.98324,R,ugm-3,20.613,R,ugm-3 (Ref.eq),0.39283,R,ugm-3
09-02-2023,06:00,25.050,R,ugm-3 (FIDAS),0.79157,R,ugm-3,27.94190,R,ugm-3,29.15562,R,ugm-3,28.63830,R,ugm-3,21.981,R,ugm-3 (Ref.eq),0.32736,R,ugm-3
09-02-2023,07:00,25.225,R,ugm-3 (FIDAS),1.48815,R,ugm-3,34.44167,R,ugm-3,36.72347,R,ugm-3,22.25206,R,ugm-3,21.769,R,ugm-3 (Ref.eq),0.72019,R,ugm-3
09-02-2023,08:00,26.200,R,ugm-3 (FIDAS),8.51728,R,ugm-3,56.06973,R,ugm-3,69.12938,R,ugm-3,6.03699,R,ugm-3,21.863,R,ugm-3 (Ref.eq),0.78566,R,ugm-3
09-02-2023,09:00,29.850,R,ugm-3 (FIDAS),23.55709,R,ugm-3,64.92980,R,ugm-3,101.05017,R,ugm-3,6.03699,R,ugm-3,22.500,R,ugm-3 (Ref.eq),1.37490,R,ugm-3
09-02-2023,10:00,40.050,R,ugm-3 (FIDAS),56.29638,R,ugm-3,75.80666,R,ugm-3,162.12658,R,ugm-3,4.49033,R,ugm-3,24.670,R,ugm-3 (Ref.eq),3.01169,R,ugm-3
09-02-2023,11:00,37.425,R,ugm-3 (FIDAS),35.46229,R,ugm-3,61.61707,R,ugm-3,115.99182,R,ugm-3,10.52732,R,ugm-3,22.877,R,ugm-3 (Ref.eq),1.96415,R,ugm-3
09-02-2023,12:00,34.950,R,ugm-3 (FIDAS),30.26960,R,ugm-3,53.47315,R,ugm-3,99.88589,R,ugm-3,17.56216,R,ugm-3,21.038,R,ugm-3 (Ref.eq),2.29150,R,ugm-3
09-02-2023,13:00,26.550,R,ugm-3 (FIDAS),11.01864,R,ugm-3,39.71831,R,ugm-3,56.61332,R,ugm-3,30.88346,R,ugm-3,15.330,R,ugm-3 (Ref.eq),1.50585,R,ugm-3
09-02-2023,14:00,24.000,R,ugm-3 (FIDAS),17.35119,R,ugm-3,47.76387,R,ugm-3,74.36866,R,ugm-3,30.33464,R,ugm-3,10.755,R,ugm-3 (Ref.eq),2.42245,R,ugm-3
09-02-2023,15:00,20.175,R,ugm-3 (FIDAS),15.54642,R,ugm-3,52.03502,R,ugm-3,75.87252,R,ugm-3,36.87056,R,ugm-3,6.462,R,ugm-3 (Ref.eq),1.83320,R,ugm-3
09-02-2023,16:00,16.625,R,ugm-3 (FIDAS),12.00019,R,ugm-3,46.99394,R,ugm-3,65.39397,R,ugm-3,39.11572,R,ugm-3,5.566,R,ugm-3 (Ref.eq),1.50585,R,ugm-3
09-02-2023,17:00,17.025,R,ugm-3 (FIDAS),12.95007,R,ugm-3,55.38538,R,ugm-3,75.24187,R,ugm-3,34.32604,R,ugm-3,6.344,R,ugm-3 (Ref.eq),1.04755,R,ugm-3
09-02-2023,18:00,19.775,R,ugm-3 (FIDAS),16.11635,R,ugm-3,69.25606,R,ugm-3,93.96744,R,ugm-3,18.65980,R,ugm-3,7.759,R,ugm-3 (Ref.eq),1.04755,R,ugm-3
09-02-2023,19:00,23.950,R,ugm-3 (FIDAS),18.80768,R,ugm-3,76.04457,R,ugm-3,104.88261,R,ugm-3,11.02624,R,ugm-3,10.543,R,ugm-3 (Ref.eq),0.65471,R,ugm-3
09-02-2023,20:00,23.875,R,ugm-3 (FIDAS),25.80515,R,ugm-3,78.07388,R,ugm-3,117.64122,R,ugm-3,9.03054,R,ugm-3,11.226,R,ugm-3 (Ref.eq),1.30943,R,ugm-3
09-02-2023,21:00,30.250,R,ugm-3 (FIDAS),39.42013,R,ugm-3,86.83859,R,ugm-3,147.28196,R,ugm-3,4.49033,R,ugm-3,13.750,R,ugm-3 (Ref.eq),2.09509,R,ugm-3
09-02-2023,22:00,22.125,R,ugm-3 (FIDAS),12.85508,R,ugm-3,80.27206,R,ugm-3,99.98291,R,ugm-3,6.43613,R,ugm-3,12.264,R,ugm-3 (Ref.eq),0.72019,R,ugm-3
09-02-2023,23:00,25.250,R,ugm-3 (FIDAS),13.29836,R,ugm-3,79.73791,R,ugm-3,100.12845,R,ugm-3,6.23656,R,ugm-3,14.953,R,ugm-3 (Ref.eq),0.52377,R,ugm-3
09-02-2023,24:00,33.975,R,ugm-3 (FIDAS),32.13770,R,ugm-3,84.76111,R,ugm-3,134.03822,R,ugm-3,3.74194,R,ugm-3,19.127,R,ugm-3 (Ref.eq),1.96415,R,ugm-3
10-02-2023,01:00,36.675,R,ugm-3 (FIDAS),42.14847,R,ugm-3,86.25366,R,ugm-3,150.88041,R,ugm-3,3.65878,R,ugm-3,21.557,R,ugm-3 (Ref.eq),2.88379,R,ugm-3
10-02-2023,02:00,49.650,R,ugm-3 (FIDAS),35.39120,R,ugm-3,75.65186,R,ugm-3,129.91761,R,ugm-3,3.12660,R,ugm-3,23.656,R,ugm-3 (Ref.eq),2.53424,R,ugm-3
10-02-2023,03:00,38.925,R,ugm-3 (FIDAS),48.05052,R,ugm-3,82.47702,R,ugm-3,156.15346,R,ugm-3,3.24301,R,ugm-3,22.453,R,ugm-3 (Ref.eq),2.75270,R,ugm-3
10-02-2023,04:00,22.350,R,ugm-3 (FIDAS),14.19027,R,ugm-3,71.74958,R,ugm-3,93.50768,R,ugm-3,4.93936,R,ugm-3,15.543,R,ugm-3 (Ref.eq),1.50743,R,ugm-3
10-02-2023,05:00,39.000,R,ugm-3 (FIDAS),40.48027,R,ugm-3,70.35586,R,ugm-3,132.42473,R,ugm-3,3.44258,R,ugm-3,22.524,R,ugm-3 (Ref.eq),3.08041,R,ugm-3
10-02-2023,06:00,37.450,R,ugm-3 (FIDAS),31.04121,R,ugm-3,67.94218,R,ugm-3,115.53803,R,ugm-3,2.89377,R,ugm-3,20.566,R,ugm-3 (Ref.eq),2.55608,R,ugm-3
10-02-2023,07:00,22.925,R,ugm-3 (FIDAS),18.11793,R,ugm-3,63.73772,R,ugm-3,91.51816,R,ugm-3,3.49248,R,ugm-3,17.642,R,ugm-3 (Ref.eq),1.96622,R,ugm-3
